Name	log2FoldChange
ARX|ENST00000379044.5|3	-0.197286275376454
ARX|ENST00000379044.5|4	-0.204010553817719
ARX|ENST00000379044.5|5	-1.96844298384163
ARX|ENST00000379044.5|6	-0.737504778542427
ARX|ENST00000379044.5|7	-1.50878803000278
ASXL1|ENST00000375687.10|1	0.525447812174423
ASXL1|ENST00000375687.10|2	0.797472250230465
ASXL1|ENST00000375687.10|2|mutated	0.476114741737635
ASXL1|ENST00000375687.10|3	0.60290148950609
ASXL1|ENST00000375687.10|3|mutated	0.231056403596538
ASXL1|ENST00000375687.10|4	1.25848808592412
ASXL1|ENST00000375687.10|5	1.37437758107748
ASXL1|ENST00000375687.10|6	0.510591867770977
ASXL1|ENST00000375687.10|7	-1.16669462116533
ASXL1|ENST00000375687.10|8	0.66391761431754
ASXL1|ENST00000375687.10|9	1.88442911077398
ASXL1|ENST00000375687.10|10	1.24563209252549
ASXL1|ENST00000375687.10|11	1.22378989745662
ASXL1|ENST00000375687.10|12	0.780390620843195
ASXL1|ENST00000375687.10|13	0.605806828340719
ASXL1|ENST00000375687.10|14	0.292999438920292
ASXL2|ENST00000435504.9|1	-0.829310518870028
ASXL2|ENST00000435504.9|2	0.222946052018662
ASXL2|ENST00000435504.9|3	0.867933325951116
ASXL2|ENST00000435504.9|4	0.201331307793939
ASXL2|ENST00000435504.9|5	1.57092555348434
ASXL2|ENST00000435504.9|6	-0.163365404724779
ASXL2|ENST00000435504.9|7	0.145335782838407
ASXL2|ENST00000435504.9|8	-0.934060221183029
ASXL2|ENST00000435504.9|9	-0.756629425029965
ASXL2|ENST00000435504.9|10	0.591712090650003
ASXL2|ENST00000435504.9|12	-0.133938951327785
ASXL2|ENST00000435504.9|13	-0.53735065911422
